src/Effect4/Laws/Machine/Refinement.lean	projects_setCell
src/Effect4/Laws/Machine/Refinement.lean	projects_isDone
src/Effect4/Laws/Machine/Refinement.lean	projects_poll
src/Effect4/Laws/Machine/Refinement.lean	projects_register
src/Effect4/Laws/Machine/Refinement.lean	projects_cancel
src/Effect4/Laws/Machine/Refinement.lean	projects_complete
src/Effect4/Laws/Machine/Refinement.lean	projects_drainDue
src/Effect4/Laws/Machine/Refinement.lean	projects_wakeBatch
src/Effect4/Laws/Machine/Refinement.lean	factors_respects_eq
src/Effect4/Laws/Machine/Refinement.lean	factors_trans
src/Effect4/Laws/Machine/Refinement.lean	factors_deferreds
src/Effect4/Laws/Machine/Refinement.lean	factors_through_deferreds
src/Effect4/Laws/Machine/Refinement.lean	projects
src/Effect4/Laws/Machine/Refinement.lean	list_image_iff
src/Effect4/Laws/Machine/Refinement.lean	cell_image_iff
src/Effect4/Laws/Machine/Refinement.lean	owed_image_iff
src/Effect4/Laws/Machine/StoresLaws.lean	M1.StoresLaws.DeferredStore.complete_cells_length
src/Effect4/Laws/Machine/StoresLaws.lean	M1.StoresLaws.syncOpStep_deferredCompleteWith
src/Effect4/Laws/Machine/StoresLaws.lean	M1.StoresLaws.syncOpStep_deferredInterruptWith
src/Effect4/Laws/Machine/StoresLaws.lean	M1Clock.syncOpStep_clockNow
src/Effect4/Laws/Machine/StoresLaws.lean	M1.StoresLaws.syncOpStep_memoBuild
src/Effect4/Laws/Machine/StoresLaws.lean	M1.StoresLaws.syncOpStep_memoComplete_some
src/Effect4/Laws/Machine/Witnesses.lean	M1Witnesses.w10_into_completes_on_failure
src/Effect4/Laws/Program/Agreement/Machine.lean	M1Quiet.complete_quiet
src/Effect4/Laws/Program/Agreement.lean	M1Origin.withFiberOf_forkLayer
src/Effect4/Laws/Program/Guard/Core.lean	M1Clock.requestOf_advance_zero
src/Effect4/Laws/Program/Guard/Core.lean	M1Clock.timer_fireNext_key
src/Effect4/Laws/Program/Guard/Core.lean	M1Clock.timer_clockStep_key
src/Effect4/Laws/Program/Guard/Core.lean	M1Clock.clock_resume_not_external_key
src/Effect4/Laws/Program/Guard/Core.lean	M1Completion.deferredKeys_due_append
src/Effect4/Laws/Program/Guard/Core.lean	M1Completion.deferredKeys_complete_subset
src/Effect4/Laws/Program/Guard/Core.lean	M1.guardState_withState
src/Effect4/Laws/Program/Guard/Core.lean	M1.codeSites_dueResumes
src/Effect4/Laws/Program/Guard/Core.lean	M1.guardState_withStoreKeys
src/Effect4/Laws/Program/Guard/Core.lean	M1.guardState_storeFresh
src/Effect4/Laws/Program/Guard/Core.lean	M1Origin.fiberGuardState_freshChild
src/Effect4/Laws/Program/Guard/Core.lean	M1Origin.spawn_machine
src/Effect4/Laws/Program/Guard/Core.lean	M1Origin.requestOf_spawn
src/Effect4/Laws/Program/Guard/Core.lean	M1Origin.interruptedAt_spawn
src/Effect4/Laws/Program/Guard/Core.lean	M1Origin.guardState_spawn
src/Effect4/Laws/Program/Guard/Core.lean	M1Origin.reservedKeys_spawn
src/Effect4/Laws/Program/Guard/Core.lean	M1Origin.guardQueue_spawn
src/Effect4/Laws/Program/Guard/Core.lean	M1Origin.spawn_parent_unchanged
src/Effect4/Laws/Program/Guard/Core.lean	M1Origin.spawn_child_fresh
src/Effect4/Laws/Program/Guard/Core.lean	M1Origin.spawn_child_below
src/Effect4/Laws/Program/Guard/Core.lean	M1Origin.spawn_child_lookup
src/Effect4/Laws/Program/Guard/Core.lean	M1Origin.spawn_child_raceSites
src/Effect4/Laws/Program/Guard/Core.lean	M1Origin.requestOf_launchEntrant
src/Effect4/Laws/Program/Guard/Core.lean	M1Origin.interruptedAt_launchEntrant
src/Effect4/Laws/Program/Guard/Core.lean	M1Origin.guardState_launchEntrant
src/Effect4/Laws/Program/Guard/Core.lean	M1Origin.guardQueue_launchEntrant
src/Effect4/Laws/Program/Guard/Core.lean	M1Origin.reservedKeys_launchEntrant
src/Effect4/Laws/Program/Guard/FrameOwned.lean	M1.deferred_register_sites
src/Effect4/Laws/Program/Guard/FrameOwned.lean	M1.registerAsync_sites
src/Effect4/Laws/Program/Guard/FrameOwned.lean	M1Origin.beginRace_owned
src/Effect4/Laws/Program/Guard/FrameOwned.lean	M1Hooks.interruptCode_sites
src/Effect4/Laws/Program/Guard/FrameOwned.lean	M1Hooks.interruptAsCode_sites
src/Effect4/Laws/Program/Guard/FrameOwned.lean	M1.registerAsync_result_sites
src/Effect4/Laws/Program/Guard/FrameOwned.lean	M1Results.countdownPark_result_owned
src/Effect4/Laws/Program/Guard/FrameOwned.lean	M1Results.closeScopeUnsafe_some_sites
src/Effect4/Laws/Program/Guard/FrameOwned.lean	M1.evaluatePrim_owned
src/Effect4/Laws/Program/Guard/FrameOwned.lean	M1.exitScoped_owned
src/Effect4/Laws/Program/Guard/FrameOwned.lean	M1.evaluateNative_frameOwned
src/Effect4/Laws/Program/Guard/FrameOwned.lean	M1.iteration_frameOwned
src/Effect4/Laws/Program/Guard/Handshake.lean	parkHandshake_reachable
src/Effect4/Laws/Program/Guard/NativeState.lean	M1.StateStep.store
src/Effect4/Laws/Program/Guard/NativeState.lean	M1.StateStep.storeFresh
src/Effect4/Laws/Program/Guard/NativeState.lean	M1Origin.StateStep.beginRace
src/Effect4/Laws/Program/Guard/NativeState.lean	M1.storeKeys_registerDeferred
src/Effect4/Laws/Program/Guard/NativeState.lean	M1.storeKeys_sleep
src/Effect4/Laws/Program/Guard/NativeState.lean	M1.registerExternal_storeKeys
src/Effect4/Laws/Program/Guard/NativeState.lean	M1.registerAsync_state
src/Effect4/Laws/Program/Guard/NativeState.lean	M1Origin.StateStep.spawn
src/Effect4/Laws/Program/Guard/NativeState.lean	M1Results.registerAsync
src/Effect4/Laws/Program/Guard/NativeState.lean	M1Results.countdown
src/Effect4/Laws/Program/Guard/NativeStateLinks.lean	M1Origin.Links.spawn
src/Effect4/Laws/Program/Guard/NativeStateLinks.lean	M1Origin.Links.beginRace
src/Effect4/Laws/Program/Guard/OuterDriver.lean	M1Clock.timer_clockStep_keys
src/Effect4/Laws/Program/Guard/OuterDriver.lean	M1Clock.clockStep_preserved
src/Effect4/Laws/Program/Guard/OuterDriver.lean	M1Clock.clockStep_owed_facts
src/Effect4/Laws/Program/Guard/OuterDriver.lean	M1Clock.advanceTick_preserved
src/Effect4/Laws/Program/Guard/OuterDriver.lean	M1Clock.advanceState_preserved
src/Effect4/Laws/Program/Guard/OuterDriver.lean	M1Clock.guardState_advanceState
