theorem	axioms
Effect4.Machine.KeyBounded.exitsValue	[propext]
Effect4.Machine.KeyBounded.fiberIdValue	[propext]
Effect4.Machine.KeyBounded.fiberValue	[propext]
Effect4.Machine.KeyBounded.fibersValue	[propext]
Effect4.Machine.KeyBounded.finalizerProgram	[propext]
Effect4.Machine.KeyBounded.interruptAllCode	[propext]
Effect4.Machine.KeyBounded.interruptAsCode	[propext]
Effect4.Machine.KeyBounded.interruptCode	[propext]
Effect4.Machine.KeyBounded.iterNext_done	[propext]
Effect4.Machine.KeyBounded.iterNext_resume	[propext]
Effect4.Machine.KeyBounded.loopEnter	[propext]
Effect4.Machine.KeyBounded.loopResume	[propext]
Effect4.Machine.KeyBounded.mergeName	[propext]
Effect4.Machine.KeyBounded.parkCancelName	[propext]
Effect4.Machine.KeyBounded.parkCode	[propext]
Effect4.Machine.KeyBounded.parkOf	[propext]
Effect4.Machine.KeyBounded.parkOfAwaitAll	[propext]
Effect4.Machine.KeyBounded.prepareAnswer	[propext]
Effect4.Machine.KeyBounded.raceCancelName	[propext]
Effect4.Machine.KeyBounded.raceSettle	[propext]
Effect4.Machine.KeyBounded.registerAsync	[propext]
Effect4.Machine.KeyBounded.reifyExit	[propext]
Effect4.Machine.KeyBounded.restoreName	[propext]
Effect4.Machine.KeyBounded.scopeLinkFiber	[propext]
Effect4.Machine.KeyBounded.scopeStatus	[propext]
Effect4.Machine.KeyBounded.scopeValue	[propext]
Effect4.Machine.KeyBounded.suspendBody	[propext]
Effect4.Machine.KeyBounded.syncState	[propext]
Effect4.Machine.KeyBounded.syncValue	[propext]
Effect4.Machine.KeyBounded.voidValue	[propext]
Effect4.Machine.KeyBounded.wakeList	[propext]
Effect4.Machine.KeyBounded.withFiberOf	[propext]
Effect4.Machine.M1.DeferredWanted.memoEntry_keys	[propext]
Effect4.Machine.M1.DeferredWanted.memoEntry_keys.checked	[propext]
Effect4.Machine.M1.DeferredWanted.memoEntry_keys_holds	[propext]
Effect4.Machine.M1.Handles.cellAt_keys_subset	[propext]
Effect4.Machine.M1.Handles.cellAt_keys_subset.checked	[propext, Quot.sound]
Effect4.Machine.M1.Handles.complete_keys	[propext]
Effect4.Machine.M1.Handles.complete_keys.checked	[propext, Quot.sound]
Effect4.Machine.M1.Handles.drainDue_keys	[propext]
Effect4.Machine.M1.Handles.drainDue_keys.checked	[propext]
Effect4.Machine.M1.Handles.flatMap_resumes_const	[propext]
Effect4.Machine.M1.Handles.flatMap_resumes_const.checked	[propext, Quot.sound]
Effect4.Machine.M1.Handles.owed_flatMap_mapCode_keys_subset	[]
Effect4.Machine.M1.Handles.owed_flatMap_mapCode_keys_subset.checked	[propext, Quot.sound]
Effect4.Machine.M1.Handles.owed_mapCode_keys_subset	[]
Effect4.Machine.M1.Handles.owed_mapCode_keys_subset.checked	[propext, Quot.sound]
Effect4.Machine.M1.Handles.register_keys	[propext]
Effect4.Machine.M1.Handles.register_keys.checked	[propext, Quot.sound]
Effect4.Machine.M1.Handles.setCell_appendDue_keys	[propext]
Effect4.Machine.M1.Handles.setCell_appendDue_keys.checked	[propext, Quot.sound]
Effect4.Machine.M1.Handles.setCell_keys_of_subset	[propext]
Effect4.Machine.M1.Handles.setCell_keys_of_subset.checked	[propext, Quot.sound]
Effect4.Machine.M1Clock.advanceState_minted_of_evaluator	[propext, Quot.sound]
Effect4.Machine.M1Clock.advanceState_stable	[propext, Quot.sound]
Effect4.Machine.M1Clock.advance_extends	[propext, Quot.sound]
Effect4.Machine.M1Clock.advance_trace_mono	[propext, Quot.sound]
Effect4.Machine.M1Origin.fork_arm_minted	[propext]
Effect4.Machine.M1Origin.fork_arm_minted.checked	[propext, Quot.sound]
Effect4.Machine.M1Origin.launchEntrant_minted	[propext]
Effect4.Machine.M1Origin.launchEntrant_minted.checked	[propext]
Effect4.Machine.M1Origin.make_keys_subset	[propext]
Effect4.Machine.M1Origin.make_keys_subset.checked	[propext]
Effect4.Machine.M1Origin.spawnChild_keys_subset	[propext]
Effect4.Machine.M1Origin.spawnChild_keys_subset.checked	[propext]
Effect4.Machine.M1Origin.spawn_minted	[propext]
Effect4.Machine.M1Origin.spawn_minted.checked	[propext]
Effect4.Machine.M1Origin.withFiber_forkIn_minted	[propext, Quot.sound]
Effect4.Machine.M1Origin.withFiber_forkIn_minted.checked	[propext, Quot.sound]
Effect4.Machine.M1Origin.withFiber_forkScoped_minted	[propext, Quot.sound]
Effect4.Machine.M1Origin.withFiber_forkScoped_minted.checked	[propext, Quot.sound]
Effect4.Machine.M1Origin.withFiber_fork_minted	[propext, Quot.sound]
Effect4.Machine.M1Origin.withFiber_fork_minted.checked	[propext, Quot.sound]
Effect4.Machine.M1Origin.withFiber_raceAll_minted	[propext, Quot.sound]
Effect4.Machine.M1Origin.withFiber_raceAll_minted.checked	[propext, Quot.sound]
Effect4.Machine.M1OriginApproximation.launchEntrant_grows	[]
Effect4.Machine.M1OriginApproximation.launchEntrant_grows.checked	[]
Effect4.Machine.M1OriginApproximation.spawn_grows	[]
Effect4.Machine.M1OriginApproximation.spawn_grows.checked	[propext]
Effect4.Machine.MemoEntry.keys_observers	[propext]
Effect4.Machine.MemoMap.keys.eq_1	[propext]
Effect4.Machine.MemoMap.keys_subset_of_mem	[propext, Quot.sound]
Effect4.Machine.MemoWorld.entry_keys_subset	[propext, Quot.sound]
Effect4.Machine.MemoWorld.keys.eq_1	[propext]
Effect4.Machine.MemoWorld.keys_append	[propext]
Effect4.Machine.MemoWorld.keys_deleteEntry_subset	[propext, Quot.sound]
Effect4.Machine.MemoWorld.keys_insertEntry_subset	[propext, Quot.sound]
Effect4.Machine.MemoWorld.keys_setMap_subset	[propext, Quot.sound]
Effect4.Machine.MemoWorld.keys_updateEntry_subset	[propext, Quot.sound]
Effect4.Machine.MintedAt.eq_1	[propext]
Effect4.Machine.MintedIn.eq_1	[propext]
Effect4.Machine.Name.keys.eq_1	[propext]
Effect4.Machine.Name.keys.eq_10	[propext]
Effect4.Machine.Name.keys.eq_11	[propext]
Effect4.Machine.Name.keys.eq_12	[propext]
Effect4.Machine.Name.keys.eq_13	[propext]
Effect4.Machine.Name.keys.eq_14	[propext]
Effect4.Machine.Name.keys.eq_15	[propext]
Effect4.Machine.Name.keys.eq_16	[propext]
Effect4.Machine.Name.keys.eq_17	[propext]
Effect4.Machine.Name.keys.eq_18	[propext]
Effect4.Machine.Name.keys.eq_19	[propext]
Effect4.Machine.Name.keys.eq_2	[propext]
Effect4.Machine.Name.keys.eq_20	[propext]
Effect4.Machine.Name.keys.eq_21	[propext]
Effect4.Machine.Name.keys.eq_22	[propext]
Effect4.Machine.Name.keys.eq_23	[propext]
Effect4.Machine.Name.keys.eq_3	[propext]
Effect4.Machine.Name.keys.eq_4	[propext]
Effect4.Machine.Name.keys.eq_5	[propext]
Effect4.Machine.Name.keys.eq_6	[propext]
Effect4.Machine.Name.keys.eq_7	[propext]
Effect4.Machine.Name.keys.eq_8	[propext]
Effect4.Machine.Name.keys.eq_9	[propext]
Effect4.Machine.Name.keys.eq_def	[propext]
Effect4.Machine.Observer.callback.inj	[]
Effect4.Machine.Observer.callback.injEq	[propext]
Effect4.Machine.Observer.callback.sizeOf_spec	[]
Effect4.Machine.Observer.countdown.inj	[]
Effect4.Machine.Observer.countdown.injEq	[propext]
Effect4.Machine.Observer.countdown.sizeOf_spec	[]
Effect4.Machine.Observer.dropScopeFinalizer.inj	[]
Effect4.Machine.Observer.dropScopeFinalizer.injEq	[propext]
Effect4.Machine.Observer.dropScopeFinalizer.sizeOf_spec	[]
Effect4.Machine.Observer.keys.eq_1	[]
Effect4.Machine.Observer.keys.eq_2	[]
Effect4.Machine.Observer.keys.eq_3	[]
Effect4.Machine.Observer.keys.eq_4	[]
Effect4.Machine.Observer.keys.eq_5	[]
Effect4.Machine.Observer.keys.eq_6	[]
Effect4.Machine.Observer.raceCallback.inj	[]
Effect4.Machine.Observer.raceCallback.injEq	[propext]
Effect4.Machine.Observer.raceCallback.sizeOf_spec	[]
Effect4.Machine.Observer.resumeAwait.inj	[]
Effect4.Machine.Observer.resumeAwait.injEq	[propext]
Effect4.Machine.Observer.resumeAwait.sizeOf_spec	[]
Effect4.Machine.Observer.untrackChild.inj	[]
Effect4.Machine.Observer.untrackChild.injEq	[propext]
Effect4.Machine.Observer.untrackChild.sizeOf_spec	[]
Effect4.Machine.Ok_append	[propext]
Effect4.Machine.Ok_cons	[propext]
Effect4.Machine.Ok_flatMap	[propext, Quot.sound]
Effect4.Machine.Ok_map	[propext, Quot.sound]
Effect4.Machine.Ok_mono	[propext]
Effect4.Machine.Ok_nil	[propext]
Effect4.Machine.Ok_of_subset	[propext]
Effect4.Machine.Origin.forked.inj	[]
Effect4.Machine.Origin.forked.injEq	[propext]
Effect4.Machine.Origin.forked.sizeOf_spec	[]
Effect4.Machine.Origin.root.sizeOf_spec	[]
Effect4.Machine.Outcome.answered.sizeOf_spec	[]
Effect4.Machine.Outcome.commands.sizeOf_spec	[]
Effect4.Machine.Outcome.continue_.sizeOf_spec	[]
Effect4.Machine.Outcome.finished.inj	[]
Effect4.Machine.Outcome.finished.injEq	[propext]
Effect4.Machine.Outcome.finished.sizeOf_spec	[]
Effect4.Machine.Outcome.keys._sparseCasesOn_1.else_eq	[propext]
Effect4.Machine.Outcome.keys.eq_1	[propext]
Effect4.Machine.Outcome.keys.eq_2	[propext]
Effect4.Machine.Outcome.parked.sizeOf_spec	[]
Effect4.Machine.Outcome.stuck.inj	[]
Effect4.Machine.Outcome.stuck.injEq	[propext]
Effect4.Machine.Outcome.stuck.sizeOf_spec	[]
Effect4.Machine.Owed.flatMap_mapCode_keys_subset	[propext, Quot.sound]
Effect4.Machine.Owed.keys.eq_1	[]
Effect4.Machine.Owed.mapCode_keys_subset	[propext, Quot.sound]
Effect4.Machine.ParkKind.awaitAll.inj	[]
Effect4.Machine.ParkKind.awaitAll.injEq	[propext]
Effect4.Machine.ParkKind.awaitAll.sizeOf_spec	[]
Effect4.Machine.ParkKind.join.inj	[]
Effect4.Machine.ParkKind.join.injEq	[propext]
Effect4.Machine.ParkKind.join.sizeOf_spec	[]
Effect4.Machine.ParkKind.keys.eq_1	[]
Effect4.Machine.ParkKind.keys.eq_2	[]
Effect4.Machine.ParkKind.keys.eq_3	[]
Effect4.Machine.ParkKind.race.inj	[]
Effect4.Machine.ParkKind.race.injEq	[propext]
Effect4.Machine.ParkKind.race.sizeOf_spec	[]
Effect4.Machine.Parked.notParked.sizeOf_spec	[]
Effect4.Machine.Parked.withGuard.inj	[]
Effect4.Machine.Parked.withGuard.injEq	[propext]
Effect4.Machine.Parked.withGuard.sizeOf_spec	[]
Effect4.Machine.Pending.keys.eq_1	[propext]
Effect4.Machine.Pending.mk.inj	[]
Effect4.Machine.Pending.mk.injEq	[propext]
Effect4.Machine.Pending.mk.sizeOf_spec	[]
Effect4.Machine.ProgName.keys.eq_1	[propext]
Effect4.Machine.ProgName.keys.eq_10	[propext]
Effect4.Machine.ProgName.keys.eq_11	[propext]
Effect4.Machine.ProgName.keys.eq_12	[propext]
Effect4.Machine.ProgName.keys.eq_13	[propext]
Effect4.Machine.ProgName.keys.eq_14	[propext]
Effect4.Machine.ProgName.keys.eq_15	[propext]
Effect4.Machine.ProgName.keys.eq_16	[propext]
Effect4.Machine.ProgName.keys.eq_17	[propext]
Effect4.Machine.ProgName.keys.eq_18	[propext]
Effect4.Machine.ProgName.keys.eq_19	[propext]
Effect4.Machine.ProgName.keys.eq_2	[propext]
Effect4.Machine.ProgName.keys.eq_20	[propext]
Effect4.Machine.ProgName.keys.eq_21	[propext]
Effect4.Machine.ProgName.keys.eq_22	[propext]
Effect4.Machine.ProgName.keys.eq_23	[propext]
Effect4.Machine.ProgName.keys.eq_24	[propext]
Effect4.Machine.ProgName.keys.eq_25	[propext]
Effect4.Machine.ProgName.keys.eq_26	[propext]
Effect4.Machine.ProgName.keys.eq_3	[propext]
Effect4.Machine.ProgName.keys.eq_4	[propext]
Effect4.Machine.ProgName.keys.eq_5	[propext]
Effect4.Machine.ProgName.keys.eq_6	[propext]
Effect4.Machine.ProgName.keys.eq_7	[propext]
Effect4.Machine.ProgName.keys.eq_8	[propext]
Effect4.Machine.ProgName.keys.eq_9	[propext]
Effect4.Machine.ProgName.keys.eq_def	[propext]
Effect4.Machine.Race.keys.eq_1	[propext]
Effect4.Machine.Race.mk.inj	[]
Effect4.Machine.Race.mk.injEq	[propext]
Effect4.Machine.Race.mk.sizeOf_spec	[]
Effect4.Machine.ReplayResult.finished.inj	[]
Effect4.Machine.ReplayResult.finished.injEq	[propext]
Effect4.Machine.ReplayResult.finished.sizeOf_spec	[]
Effect4.Machine.ReplayResult.frontier.inj	[]
Effect4.Machine.ReplayResult.frontier.injEq	[propext]
Effect4.Machine.ReplayResult.frontier.sizeOf_spec	[]
Effect4.Machine.ReplayResult.frontier_le	[]
Effect4.Machine.ReplayResult.le_antisymm_terminal	[]
Effect4.Machine.ReplayResult.le_refl	[propext]
Effect4.Machine.ReplayResult.le_trans	[propext]
Effect4.Machine.ReplayResult.stuck.inj	[]
Effect4.Machine.ReplayResult.stuck.injEq	[propext]
Effect4.Machine.ReplayResult.stuck.sizeOf_spec	[]
Effect4.Machine.ReplayResult.terminal.eq_1	[]
Effect4.Machine.ReplayResult.terminal.eq_2	[]
Effect4.Machine.ReplayResult.terminal.eq_3	[]
Effect4.Machine.Resume.continueWith.inj	[]
Effect4.Machine.Resume.continueWith.injEq	[propext]
Effect4.Machine.Resume.continueWith.sizeOf_spec	[]
Effect4.Machine.Resume.exitsValue.sizeOf_spec	[]
Effect4.Machine.Resume.keys.eq_1	[]
Effect4.Machine.Resume.keys.eq_2	[]
Effect4.Machine.Resume.keys.eq_3	[]
Effect4.Machine.Resume.void.sizeOf_spec	[]
Effect4.Machine.RunDecision.advance.inj	[]
Effect4.Machine.RunDecision.advance.injEq	[propext]
Effect4.Machine.RunDecision.advance.sizeOf_spec	[]
Effect4.Machine.RunDecision.answerAsync.inj	[]
Effect4.Machine.RunDecision.answerAsync.injEq	[propext]
Effect4.Machine.RunDecision.answerAsync.sizeOf_spec	[]
Effect4.Machine.RunDecision.evaluate.inj	[]
Effect4.Machine.RunDecision.evaluate.injEq	[propext]
Effect4.Machine.RunDecision.evaluate.sizeOf_spec	[]
Effect4.Machine.RunDecision.fire.inj	[]
Effect4.Machine.RunDecision.fire.injEq	[propext]
Effect4.Machine.RunDecision.fire.sizeOf_spec	[]
Effect4.Machine.RunDecision.flush.sizeOf_spec	[]
Effect4.Machine.RunDecision.installMiddleware.sizeOf_spec	[]
Effect4.Machine.RunDecision.interruptFrom.inj	[]
Effect4.Machine.RunDecision.interruptFrom.injEq	[propext]
Effect4.Machine.RunDecision.interruptFrom.sizeOf_spec	[]
Effect4.Machine.RunDecision.yieldVerdict.inj	[]
Effect4.Machine.RunDecision.yieldVerdict.injEq	[propext]
Effect4.Machine.RunDecision.yieldVerdict.sizeOf_spec	[]
Effect4.Machine.RunEvent.callback.inj	[]
Effect4.Machine.RunEvent.callback.injEq	[propext]
Effect4.Machine.RunEvent.callback.sizeOf_spec	[]
Effect4.Machine.RunEvent.childrenInterrupted.inj	[]
Effect4.Machine.RunEvent.childrenInterrupted.injEq	[propext]
Effect4.Machine.RunEvent.childrenInterrupted.sizeOf_spec	[]
Effect4.Machine.RunEvent.contextSet.inj	[]
Effect4.Machine.RunEvent.contextSet.injEq	[propext]
Effect4.Machine.RunEvent.contextSet.sizeOf_spec	[]
Effect4.Machine.RunEvent.exited.inj	[]
Effect4.Machine.RunEvent.exited.injEq	[propext]
Effect4.Machine.RunEvent.exited.sizeOf_spec	[]
Effect4.Machine.RunEvent.finalizerProgram.inj	[]
Effect4.Machine.RunEvent.finalizerProgram.injEq	[propext]
Effect4.Machine.RunEvent.finalizerProgram.sizeOf_spec	[]
Effect4.Machine.RunEvent.forked.inj	[]
Effect4.Machine.RunEvent.forked.injEq	[propext]
Effect4.Machine.RunEvent.forked.sizeOf_spec	[]
Effect4.Machine.RunEvent.frame.inj	[]
Effect4.Machine.RunEvent.frame.injEq	[propext]
Effect4.Machine.RunEvent.frame.sizeOf_spec	[]
Effect4.Machine.RunEvent.interruptDeferred.inj	[]
Effect4.Machine.RunEvent.interruptDeferred.injEq	[propext]
Effect4.Machine.RunEvent.interruptDeferred.sizeOf_spec	[]
Effect4.Machine.RunEvent.interruptRecorded.inj	[]
Effect4.Machine.RunEvent.interruptRecorded.injEq	[propext]
Effect4.Machine.RunEvent.interruptRecorded.sizeOf_spec	[]
Effect4.Machine.RunEvent.observerFired.inj	[]
Effect4.Machine.RunEvent.observerFired.injEq	[propext]
Effect4.Machine.RunEvent.observerFired.sizeOf_spec	[]
Effect4.Machine.RunEvent.parkedOn.inj	[]
Effect4.Machine.RunEvent.parkedOn.injEq	[propext]
Effect4.Machine.RunEvent.parkedOn.sizeOf_spec	[]
Effect4.Machine.RunEvent.raceLaunched.inj	[]
Effect4.Machine.RunEvent.raceLaunched.injEq	[propext]
Effect4.Machine.RunEvent.raceLaunched.sizeOf_spec	[]
Effect4.Machine.RunEvent.raceSettled.inj	[]
Effect4.Machine.RunEvent.raceSettled.injEq	[propext]
Effect4.Machine.RunEvent.raceSettled.sizeOf_spec	[]
Effect4.Machine.RunEvent.raceStarted.inj	[]
Effect4.Machine.RunEvent.raceStarted.injEq	[propext]
Effect4.Machine.RunEvent.raceStarted.sizeOf_spec	[]
Effect4.Machine.RunEvent.ranTask.inj	[]
Effect4.Machine.RunEvent.ranTask.injEq	[propext]
Effect4.Machine.RunEvent.ranTask.sizeOf_spec	[]
Effect4.Machine.RunEvent.resumedWith.inj	[]
Effect4.Machine.RunEvent.resumedWith.injEq	[propext]
Effect4.Machine.RunEvent.resumedWith.sizeOf_spec	[]
Effect4.Machine.RunEvent.scheduledTask.inj	[]
Effect4.Machine.RunEvent.scheduledTask.injEq	[propext]
Effect4.Machine.RunEvent.scheduledTask.sizeOf_spec	[]
Effect4.Machine.RunEvent.scopeClosedOnLink.inj	[]
Effect4.Machine.RunEvent.scopeClosedOnLink.injEq	[propext]
Effect4.Machine.RunEvent.scopeClosedOnLink.sizeOf_spec	[]
Effect4.Machine.RunEvent.scopeLinked.inj	[]
Effect4.Machine.RunEvent.scopeLinked.injEq	[propext]
Effect4.Machine.RunEvent.scopeLinked.sizeOf_spec	[]
Effect4.Machine.RunEvent.started.inj	[]
Effect4.Machine.RunEvent.started.injEq	[propext]
Effect4.Machine.RunEvent.started.sizeOf_spec	[]
Effect4.Machine.RunEvent.yieldInjected.inj	[]
Effect4.Machine.RunEvent.yieldInjected.injEq	[propext]
Effect4.Machine.RunEvent.yieldInjected.sizeOf_spec	[]
Effect4.Machine.RunFiber.cleared.eq_1	[]
Effect4.Machine.RunFiber.keys.eq_1	[propext]
Effect4.Machine.RunFiber.mk.inj	[]
Effect4.Machine.RunFiber.mk.injEq	[propext]
Effect4.Machine.RunFiber.mk.sizeOf_spec	[]
Effect4.Machine.RunInterp.mk.inj	[]
Effect4.Machine.RunInterp.mk.injEq	[propext]
Effect4.Machine.RunInterp.mk.sizeOf_spec	[]
Effect4.Machine.RunMachine.Extends.eq_1	[]
Effect4.Machine.RunMachine.Extends.exists	[]
Effect4.Machine.RunMachine.Extends.refl	[propext]
Effect4.Machine.RunMachine.Extends.trans	[propext]
Effect4.Machine.RunMachine.Grows.refl	[propext]
Effect4.Machine.RunMachine.arm.eq_1	[]
Effect4.Machine.RunMachine.arm_trace	[]
Effect4.Machine.RunMachine.completedExits_keys	[propext, Quot.sound]
Effect4.Machine.RunMachine.completedExits_keys._simp_1_101	[propext]
Effect4.Machine.RunMachine.completedExits_keys._simp_1_102	[propext]
Effect4.Machine.RunMachine.completedExits_keys._simp_1_103	[propext]
Effect4.Machine.RunMachine.completedExits_keys._simp_1_104	[propext]
Effect4.Machine.RunMachine.completedExits_keys._simp_1_105	[propext]
Effect4.Machine.RunMachine.completedExits_keys._simp_1_106	[propext]
Effect4.Machine.RunMachine.disarm.eq_1	[]
Effect4.Machine.RunMachine.disarm_trace	[]
Effect4.Machine.RunMachine.emit.eq_1	[]
Effect4.Machine.RunMachine.emit_trace	[propext]
Effect4.Machine.RunMachine.empty.eq_1	[]
Effect4.Machine.RunMachine.fiber?.eq_1	[]
Effect4.Machine.RunMachine.halt.eq_1	[]
Effect4.Machine.RunMachine.halt_trace	[]
Effect4.Machine.RunMachine.keys.eq_1	[propext]
Effect4.Machine.RunMachine.mk.inj	[]
Effect4.Machine.RunMachine.mk.injEq	[propext]
Effect4.Machine.RunMachine.mk.sizeOf_spec	[]
Effect4.Machine.RunMachine.modify_trace	[]
Effect4.Machine.RunMachine.update.eq_1	[]
Effect4.Machine.RunMachine.updateRace.eq_1	[]
Effect4.Machine.RunMachine.updateRace_trace	[]
Effect4.Machine.RunMachine.update_trace	[]
Effect4.Machine.RunMachine.world.eq_1	[]
Effect4.Machine.Scope.isClosed_of_state_closed	[]
Effect4.Machine.Scope.isOpen_false_of_not_open	[]
Effect4.Machine.Scope.removeUnsafe_openEmpty	[]
Effect4.Machine.ScopeEntry.closingKeys_subset	[propext]
Effect4.Machine.ScopeEntry.finalizers_keys_subset	[propext]
Effect4.Machine.ScopeEntry.keys.eq_1	[propext]
Effect4.Machine.ScopeStore.addFinalizer_keys	[propext, Quot.sound]
Effect4.Machine.ScopeStore.addUnsafe_entry_keys	[propext, Quot.sound]
Effect4.Machine.ScopeStore.closeOrder_keys	[propext, Quot.sound]
Effect4.Machine.ScopeStore.closeState_keys	[propext, Quot.sound]
Effect4.Machine.ScopeStore.closingExit_keys	[propext, Quot.sound]
Effect4.Machine.ScopeStore.entryAt_closeState_isSome	[propext, Quot.sound]
Effect4.Machine.ScopeStore.entry_keys_subset	[propext, Quot.sound]
Effect4.Machine.ScopeStore.forkChild_keys	[propext, Quot.sound]
Effect4.Machine.ScopeStore.keys.eq_1	[propext]
Effect4.Machine.ScopeStore.keys_append_entry	[propext]
Effect4.Machine.ScopeStore.make_keys	[propext]
Effect4.Machine.ScopeStore.removeFinalizer_keys	[propext, Quot.sound]
Effect4.Machine.ScopeStore.setEntry.eq_1	[]
Effect4.Machine.ScopeStore.setEntry_keys_subset	[propext, Quot.sound]
Effect4.Machine.ScopeStore.status.eq_1	[]
Effect4.Machine.Stores.empty.eq_1	[]
Effect4.Machine.Stores.keys.eq_1	[propext]
Effect4.Machine.Stores.wakeList._sparseCasesOn_1.else_eq	[propext]
Effect4.Machine.Stores.wakeList_keys	[propext, Quot.sound]
Effect4.Machine.Stores.wakeList_keys._simp_1_341	[propext]
Effect4.Machine.Stores.wakeList_keys._simp_1_342	[propext]
Effect4.Machine.Stores.wakeList_keys._simp_1_343	[propext]
Effect4.Machine.Stores.wakeList_keys._simp_1_344	[propext]
Effect4.Machine.Stores.wakeList_keys._simp_1_345	[propext]
Effect4.Machine.Stores.wakeList_keys._simp_1_346	[propext]
Effect4.Machine.Stuck.unknownFiber.inj	[]
Effect4.Machine.Stuck.unknownFiber.injEq	[propext]
Effect4.Machine.Stuck.unknownFiber.sizeOf_spec	[]
Effect4.Machine.Stuck.unknownRace.inj	[]
Effect4.Machine.Stuck.unknownRace.injEq	[propext]
Effect4.Machine.Stuck.unknownRace.sizeOf_spec	[]
Effect4.Machine.Stuck.unknownScope.inj	[]
Effect4.Machine.Stuck.unknownScope.injEq	[propext]
Effect4.Machine.Stuck.unknownScope.sizeOf_spec	[]
Effect4.Machine.Suffices.congr_simp	[propext, Quot.sound]
Effect4.Machine.Suffices.eq_1	[propext, Quot.sound]
Effect4.Machine.Suffices.eq_2	[propext, Quot.sound]
Effect4.Machine.Suffices.eq_def	[propext, Quot.sound]
Effect4.Machine.Suffices_mono	[propext, Quot.sound]
Effect4.Machine.Suffices_of_le	[propext, Quot.sound]
Effect4.Machine.Suffices_of_replay_terminal	[propext, Quot.sound]
Effect4.Machine.SyncOp.keys.eq_1	[propext]
Effect4.Machine.SyncOp.keys.eq_10	[propext]
Effect4.Machine.SyncOp.keys.eq_11	[propext]
Effect4.Machine.SyncOp.keys.eq_12	[propext]
Effect4.Machine.SyncOp.keys.eq_13	[propext]
Effect4.Machine.SyncOp.keys.eq_14	[propext]
Effect4.Machine.SyncOp.keys.eq_15	[propext]
Effect4.Machine.SyncOp.keys.eq_16	[propext]
Effect4.Machine.SyncOp.keys.eq_17	[propext]
Effect4.Machine.SyncOp.keys.eq_18	[propext]
Effect4.Machine.SyncOp.keys.eq_19	[propext]
Effect4.Machine.SyncOp.keys.eq_2	[propext]
Effect4.Machine.SyncOp.keys.eq_20	[propext]
