file	name	sigIndex	kind	stability	category	since	dataLast	A	E	R	gradeA	gradeE	gradeR	rowGrade	rShape	rClass	eClass	scopeInR	keys	configReads	keyId	keyKind	hasDefault	fiberCached	defaultText	line	typeSource
Stream.ts	catchIf	0	Stream	stable	error handling	4.0.0	true	A | A2 | Exclude<A3, unassigned>	E2 | E3 | (A3 extends unassigned ? Exclude<E, EB> : never)	R | R2 | R3	handle	handle	param	handle	union	adds	transforms	false								7803	syntactic
Stream.ts	catchIf	1	Stream	stable	error handling	4.0.0	true	A | A2 | Exclude<A3, unassigned>	E2 | E3 | (A3 extends unassigned ? E : never)	R | R2 | R3	handle	handle	param	handle	union	adds	transforms	false								7803	syntactic
Stream.ts	catchIf	2	Stream	stable	error handling	4.0.0	false	A | A2 | Exclude<A3, unassigned>	E2 | E3 | (A3 extends unassigned ? Exclude<E, EB> : never)	R | R2 | R3	handle	handle	param	handle	union	adds	transforms	false								7803	syntactic
Stream.ts	catchIf	3	Stream	stable	error handling	4.0.0	false	A | A2 | Exclude<A3, unassigned>	E2 | E3 | (A3 extends unassigned ? E : never)	R | R2 | R3	handle	handle	param	handle	union	adds	transforms	false								7803	syntactic
Stream.ts	catchReason	0	Stream	stable	error handling	4.0.0	true	A | A2 | Exclude<A3, unassigned>	ExcludeTag<E, K> | E2 | E3 | (A3 extends unassigned ? ExtractTag<E, K> : never)	R | R2 | R3	handle	handle	param	handle	union	adds	transforms	false								8510	syntactic
Stream.ts	catchReason	1	Stream	stable	error handling	4.0.0	false	A | A2 | Exclude<A3, unassigned>	ExcludeTag<E, K> | E2 | E3 | (A3 extends unassigned ? ExtractTag<E, K> : never)	R | R2 | R3	handle	handle	param	handle	union	adds	transforms	false								8510	syntactic
Stream.ts	catchReasons	0	Stream	stable	error handling	4.0.0	true	| A | Exclude<A2, unassigned> | { [RK in keyof Cases]: Cases[RK] extends (...args: Array<any>) => Stream<infer A, any, any> ? A : never }[keyof Cases], | ExcludeTag<E	K> | E2 | (A2 extends unassigned ? ExtractTag<E, K> : never) | { [RK in keyof Cases]: Cases[RK] extends (...args: Array<any>) => Stream<any	infer E	handle	handle	handle	handle	other	replaces	transforms	false								8743	syntactic
Stream.ts	catchReasons	1	Stream	stable	error handling	4.0.0	false	| A | Exclude<A2, unassigned> | { [RK in keyof Cases]: Cases[RK] extends (...args: Array<any>) => Stream<infer A, any, any> ? A : never }[keyof Cases], | ExcludeTag<E	K> | E2 | (A2 extends unassigned ? ExtractTag<E, K> : never) | { [RK in keyof Cases]: Cases[RK] extends (...args: Array<any>) => Stream<any	infer E	handle	handle	handle	handle	other	replaces	transforms	false								8743	syntactic
Stream.ts	catchTag	0	Stream	stable	error handling	2.0.0	true	A | A1 | Exclude<A2, unassigned>	| E1 | E2 | (A2 extends unassigned ? ExcludeTag<E, K extends Arr.NonEmptyReadonlyArray<string> ? K[number] : K> : never)	R | R1 | R2	handle	handle	param	handle	union	adds	transforms	false								8127	syntactic
Stream.ts	catchTag	1	Stream	stable	error handling	2.0.0	false	A | A1 | Exclude<A2, unassigned>	| E1 | E2 | (A2 extends unassigned ? ExcludeTag<E, K extends Arr.NonEmptyReadonlyArray<string> ? K[number] : K> : never)	R | R1 | R2	handle	handle	param	handle	union	adds	transforms	false								8127	syntactic
Stream.ts	catchTags	0	Stream	stable	error handling	2.0.0	true	| A | Exclude<A2, unassigned> | { [K in keyof Cases]: Cases[K] extends ((...args: Array<any>) => Stream<infer A, any, any>) ? A : never }[keyof Cases], | E2 | (A2 extends unassigned ? Exclude<E, { _ta	any	infer R>) ? R : never }[keyof Cases]	handle	handle	handle	handle	other	transforms	replaces	false								8310	syntactic
Stream.ts	catchTags	1	Stream	stable	error handling	2.0.0	false	| A | Exclude<A2, unassigned> | { [K in keyof Cases]: Cases[K] extends ((...args: Array<any>) => Stream<infer A, any, any>) ? A : never }[keyof Cases], | E2 | (A2 extends unassigned ? Exclude<E, { _ta	any	infer R>) ? R : never }[keyof Cases]	handle	handle	handle	handle	other	transforms	replaces	false								8310	syntactic
Stream.ts	changes	0	Stream	stable	deduplication	2.0.0	false	A	E	R	param	param	param	param	param	neutral	neutral	false								15861	checker
Stream.ts	changesWith	0	Stream	stable	deduplication	2.0.0	true	A	E	R	param	param	param	param	param	neutral	neutral	false								15886	syntactic
Stream.ts	changesWith	1	Stream	stable	deduplication	2.0.0	false	A	E	R	param	param	param	param	param	neutral	neutral	false								15886	syntactic
Stream.ts	changesWithEffect	0	Stream	stable	deduplication	2.0.0	true	A	E | E2	R | R2	param	param	param	param	union	adds	adds	false								15988	syntactic
Stream.ts	changesWithEffect	1	Stream	stable	deduplication	2.0.0	false	A	E | E2	R | R2	param	param	param	param	union	adds	adds	false								15988	syntactic
Stream.ts	chunks	0	Stream	stable	grouping	2.0.0	false	readonly [A, ...A[]]	E	R	handle	param	param	handle	param	neutral	neutral	false								11504	checker
Stream.ts	collect	0	Stream	stable	accumulation	4.0.0	false	A[]	E	R	handle	param	param	handle	param	neutral	neutral	false								15806	checker
Stream.ts	combine	0	Stream	stable	merging	2.0.0	true	A3	E3	R2 | R3 | R	param	param	param	param	union	adds	transforms	false								12100	syntactic
Stream.ts	combine	1	Stream	stable	merging	2.0.0	false	A3	E3	R | R2 | R3	param	param	param	param	union	adds	transforms	false								12100	syntactic
Stream.ts	combineArray	0	Stream	stable	sequencing	4.0.0	true	A3	Pull.ExcludeDone<E3>	R2 | R3 | R	param	handle	param	handle	union	adds	transforms	false								12252	syntactic
Stream.ts	combineArray	1	Stream	stable	sequencing	4.0.0	false	A3	Pull.ExcludeDone<E3>	R | R2 | R3	param	handle	param	handle	union	adds	transforms	false								12252	syntactic
Stream.ts	concat	0	Stream	stable	sequencing	2.0.0	true	A | A2	E | E2	R | R2	param	param	param	param	union	adds	adds	false								3663	syntactic
Stream.ts	concat	1	Stream	stable	sequencing	2.0.0	false	A | A2	E | E2	R | R2	param	param	param	param	union	adds	adds	false								3663	syntactic
Stream.ts	cross	0	other	stable	zipping	2.0.0	false	<AL, EL, RL>(left: Stream<AL, EL, RL>) => Stream<[AL, AR], EL | ER, RL | RR>						other				false								4557	syntactic
Stream.ts	cross	1	Stream	stable	zipping	2.0.0	false	[AL, AR]	EL | ER	RL | RR	handle	param	param	handle	union			false								4557	syntactic
Stream.ts	crossWith	0	other	stable	zipping	2.0.0	false	<EL, RL>(left: Stream<AL, EL, RL>) => Stream<A, EL | ER, RL | RR>						other				false								4645	syntactic
Stream.ts	crossWith	1	Stream	stable	zipping	2.0.0	false	A	EL | ER	RL | RR	param	param	param	param	union			false								4645	syntactic
Stream.ts	debounce	0	Stream	stable	rate limiting	2.0.0	true	A	E	R	param	param	param	param	param	neutral	neutral	false								13231	syntactic
Stream.ts	debounce	1	Stream	stable	rate limiting	2.0.0	false	A	E	R	param	param	param	param	param	neutral	neutral	false								13231	syntactic
Stream.ts	decodeText	0	other	stable	decoding	2.0.0	false	[Arg] extends [Stream<Uint8Array, infer _E, infer _R>] ? Stream<string, _E, _R> : <E, R>(self: Stream<Uint8Array, E, R>) => Stream<string, E, R>						other				false								16108	syntactic
Stream.ts	die	0	Stream	stable	constructors	2.0.0	false	never	never	never	ty	ty	ty	ty	never			false								864	checker
Stream.ts	drain	0	Stream	stable	sequencing	2.0.0	false	never	E	R	ty	param	param	param	param	neutral	neutral	false								2956	checker
Stream.ts	drainFork	0	Stream	stable	sequencing	2.0.0	true	A	E2 | E	R2 | R	param	param	param	param	union	adds	adds	false								2986	syntactic
Stream.ts	drainFork	1	Stream	stable	sequencing	2.0.0	false	A	E | E2	R | R2	param	param	param	param	union	adds	adds	false								2986	syntactic
Stream.ts	drop	0	Stream	stable	filtering	2.0.0	true	A	E	R	param	param	param	param	param	neutral	neutral	false								10844	syntactic
Stream.ts	drop	1	Stream	stable	filtering	2.0.0	false	A	E	R	param	param	param	param	param	neutral	neutral	false								10844	syntactic
Stream.ts	dropRight	0	Stream	stable	filtering	2.0.0	true	A	E	R	param	param	param	param	param	neutral	neutral	false								11382	syntactic
Stream.ts	dropRight	1	Stream	stable	filtering	2.0.0	false	A	E	R	param	param	param	param	param	neutral	neutral	false								11382	syntactic
Stream.ts	dropUntil	0	Stream	stable	filtering	2.0.0	true	A	E	R	param	param	param	param	param	neutral	neutral	false								10930	syntactic
Stream.ts	dropUntil	1	Stream	stable	filtering	2.0.0	false	A	E	R	param	param	param	param	param	neutral	neutral	false								10930	syntactic
Stream.ts	dropUntilEffect	0	Stream	stable	filtering	2.0.0	true	A	E2 | E	R2 | R	param	param	param	param	union	adds	adds	false								11011	syntactic
Stream.ts	dropUntilEffect	1	Stream	stable	filtering	2.0.0	false	A	E | E2	R | R2	param	param	param	param	union	adds	adds	false								11011	syntactic
Stream.ts	dropWhile	0	Stream	stable	filtering	2.0.0	true	A	E	R	param	param	param	param	param	neutral	neutral	false								11109	syntactic
Stream.ts	dropWhile	1	Stream	stable	filtering	2.0.0	false	A	E	R	param	param	param	param	param	neutral	neutral	false								11109	syntactic
Stream.ts	dropWhileEffect	0	Stream	stable	filtering	2.0.0	true	A	E2 | E	R2 | R	param	param	param	param	union	adds	adds	false								11280	syntactic
Stream.ts	dropWhileEffect	1	Stream	stable	filtering	2.0.0	false	A	E | E2	R | R2	param	param	param	param	union	adds	adds	false								11280	syntactic
Stream.ts	dropWhileFilter	0	Stream	stable	filtering	4.0.0	true	A	E	R	param	param	param	param	param	neutral	neutral	false								11197	syntactic
Stream.ts	dropWhileFilter	1	Stream	stable	filtering	4.0.0	false	A	E	R	param	param	param	param	param	neutral	neutral	false								11197	syntactic
Stream.ts	empty	0	Stream	stable	constructors	2.0.0	false	never	never	never	ty	ty	ty	ty	never			false								716	syntactic
Stream.ts	encodeText	0	Stream	stable	encoding	2.0.0	false	Uint8Array<ArrayBufferLike>	E	R	handle	param	param	handle	param	neutral	neutral	false								16153	checker
Stream.ts	ensuring	0	Stream	stable	resource management	2.0.0	true	A	E	R | R2	param	param	param	param	union	adds	neutral	false								17358	syntactic
Stream.ts	ensuring	1	Stream	stable	resource management	2.0.0	false	A	E	R | R2	param	param	param	param	union	adds	neutral	false								17358	syntactic
Stream.ts	fail	0	Stream	stable	constructors	2.0.0	false	never	E	never	ty	param	ty	param	never			false								807	checker
Stream.ts	failCause	0	Stream	stable	constructors	2.0.0	false	never	E	never	ty	param	ty	param	never			false								845	checker
Stream.ts	failCauseSync	0	Stream	stable	constructors	2.0.0	false	never	E	never	ty	param	ty	param	never			false								884	checker
Stream.ts	failSync	0	Stream	stable	constructors	2.0.0	false	never	E	never	ty	param	ty	param	never			false								825	checker
Stream.ts	filter	0	Stream	stable	filtering	2.0.0	true	B	E	R	param	param	param	param	param	neutral	neutral	false								6011	syntactic
Stream.ts	filter	1	Stream	stable	filtering	2.0.0	true	A	E	R	param	param	param	param	param	neutral	neutral	false								6011	syntactic
Stream.ts	filter	2	Stream	stable	filtering	2.0.0	false	B	E	R	param	param	param	param	param	neutral	neutral	false								6011	syntactic
Stream.ts	filter	3	Stream	stable	filtering	2.0.0	false	A	E	R	param	param	param	param	param	neutral	neutral	false								6011	syntactic
Stream.ts	filterEffect	0	Stream	stable	filtering	2.0.0	true	A	E | EX	R | RX	param	param	param	param	union	adds	adds	false								6201	syntactic
Stream.ts	filterEffect	1	Stream	stable	filtering	2.0.0	false	A	E | EX	R | RX	param	param	param	param	union	adds	adds	false								6201	syntactic
Stream.ts	filterMap	0	Stream	stable	filtering	2.0.0	true	B	E	R	param	param	param	param	param	neutral	neutral	false								6131	syntactic
Stream.ts	filterMap	1	Stream	stable	filtering	2.0.0	false	B	E	R	param	param	param	param	param	neutral	neutral	false								6131	syntactic
Stream.ts	filterMapEffect	0	Stream	stable	filtering	2.0.0	true	B	E | EX	R | RX	param	param	param	param	union	adds	adds	false								6277	syntactic
Stream.ts	filterMapEffect	1	Stream	stable	filtering	2.0.0	false	B	E | EX	R | RX	param	param	param	param	union	adds	adds	false								6277	syntactic
Stream.ts	flatMap	0	Stream	stable	mapping	2.0.0	true	A2	E2 | E	R2 | R	param	param	param	param	union	adds	adds	false								2668	syntactic
Stream.ts	flatMap	1	Stream	stable	mapping	2.0.0	false	A2	E | E2	R | R2	param	param	param	param	union	adds	adds	false								2668	syntactic
Stream.ts	flatten	0	other	stable	mapping	2.0.0	false	[Arg] extends [Stream<Stream<infer _A, infer _E, infer _R>, infer _E2, infer _R2>] ? Stream<_A, _E | _E2, _R | _R2> : <A, E, R, E2, R2>(self: Stream<Stream<A, E, R>, E2, R2>) => Stream<A, E | E2, R | 						other				false								2887	syntactic
Stream.ts	flattenArray	0	Stream	stable	sequencing	4.0.0	false	A	E	R	param	param	param	param	param	neutral	neutral	false								2934	checker
Stream.ts	flattenEffect	0	other	stable	mapping	2.0.0	false	[Arg] extends [Stream<Effect.Effect<infer _A, infer _EX, infer _RX>, infer _E, infer _R>] ? Stream<_A, _EX | _E, _RX | _R> : <A, EX, RX, E, R>(self: Stream<Effect.Effect<A, EX, RX>, E, R>) => Stream<A						other				false								2096	syntactic
Stream.ts	flattenIterable	0	Stream	stable	mapping	4.0.0	false	A	E	R	param	param	param	param	param	neutral	neutral	false								3607	checker
Stream.ts	flattenTake	0	Stream	stable	sequencing	2.0.0	false	A	E | E2	R	param	param	param	param	param	neutral	adds	false								3636	checker
Stream.ts	forever	0	Stream	stable	sequencing	2.0.0	false	A	E	R	param	param	param	param	param	neutral	neutral	false								3585	checker
Stream.ts	fromArray	0	Stream	stable	constructors	4.0.0	false	A	never	never	param	ty	ty	param	never			false								1045	checker
Stream.ts	fromArrayEffect	0	Stream	stable	constructors	4.0.0	false	A	E extends Done<any> ? never : E	R	param	handle	param	handle	param	neutral	transforms	false								1073	checker
Stream.ts	fromArrays	0	Stream	stable	constructors	4.0.0	false	Arr[number][number]	never	never	handle	ty	ty	handle	never			false								1097	checker
Stream.ts	fromAsyncIterable	0	Stream	stable	constructors	2.0.0	false	A	E	never	param	param	ty	param	never			false								1277	checker
Stream.ts	fromChannel	0	Stream	stable	constructors	2.0.0	false	Arr extends Arr.NonEmptyReadonlyArray<infer A> ? A : never	E	R	handle	param	param	handle	param			false								319	syntactic
Stream.ts	fromEffect	0	Stream	stable	constructors	2.0.0	false	A	E	R	param	param	param	param	param	neutral	neutral	false								338	checker
Stream.ts	fromEffectDrain	0	Stream	stable	constructors	4.0.0	false	never	E	R	ty	param	param	param	param	neutral	neutral	false								435	checker
Stream.ts	fromEffectRepeat	0	Stream	stable	constructors	4.0.0	false	A	E extends Done<any> ? never : E	R	param	handle	param	handle	param	neutral	transforms	false								454	checker
Stream.ts	fromEffectSchedule	0	Stream	stable	constructors	4.0.0	false	A	E | ES	R | RS	param	param	param	param	union	adds	adds	false								473	checker
Stream.ts	fromEventListener	0	Stream	stable	constructors	3.1.0	false	A	never	never	param	ty	ty	param	never			false								1405	checker
Stream.ts	fromIterable	0	Stream	stable	constructors	2.0.0	false	A	never	never	param	ty	ty	param	never			false								947	checker
Stream.ts	fromIterableEffect	0	Stream	stable	constructors	2.0.0	false	A	E	R	param	param	param	param	param			false								996	checker
Stream.ts	fromIterableEffectRepeat	0	Stream	stable	constructors	4.0.0	false	A	E extends Done<any> ? never : E	R	param	handle	param	handle	param			false								1021	checker
Stream.ts	fromIteratorSucceed	0	Stream	stable	constructors	2.0.0	false	A	never	never	param	ty	ty	param	never			false								918	checker
Stream.ts	fromPubSub	0	Stream	stable	constructors	2.0.0	false	A	never	never	param	ty	ty	param	never			false								1166	checker
Stream.ts	fromPubSubTake	0	Stream	stable	constructors	4.0.0	false	A	E	never	param	param	ty	param	never			false								1199	checker
Stream.ts	fromPull	0	Stream	stable	constructors	2.0.0	false	A	EX | Exclude<E, Done<any>>	R | RX	param	handle	param	handle	union			false								554	checker
Stream.ts	fromQueue	0	Stream	stable	constructors	2.0.0	false	A	E extends Done<void> ? never : E	never	param	handle	ty	handle	never			false								1132	checker
Stream.ts	fromReadableStream	0	Stream	stable	constructors	2.0.0	false	A	E	never	param	param	ty	param	never			false								1242	checker
Stream.ts	fromSchedule	0	Stream	stable	constructors	2.0.0	false	O	E	R	param	param	param	param	param			false								1304	checker
Stream.ts	fromSubscription	0	Stream	stable	constructors	4.0.0	false	A	never	never	param	ty	ty	param	never			false								1344	checker
Stream.ts	groupAdjacentBy	0	Stream	stable	grouping	2.0.0	true	readonly [K, Arr.NonEmptyArray<A>]	E	R	handle	param	param	handle	param	neutral	neutral	false								14329	syntactic
Stream.ts	groupAdjacentBy	1	Stream	stable	grouping	2.0.0	false	readonly [K, Arr.NonEmptyArray<A>]	E	R	handle	param	param	handle	param	neutral	neutral	false								14329	syntactic
Stream.ts	groupBy	0	Stream	stable	grouping	2.0.0	true	readonly [K, Stream<V>]	E | E2	R | R2	handle	param	param	handle	union	adds	adds	false								13960	syntactic
Stream.ts	groupBy	1	Stream	stable	grouping	2.0.0	false	readonly [K, Stream<V>]	E | E2	R | R2	handle	param	param	handle	union	adds	adds	false								13960	syntactic
Stream.ts	groupByKey	0	Stream	stable	grouping	2.0.0	true	readonly [K, Stream<A>]	E	R	handle	param	param	handle	param	neutral	neutral	false								14091	syntactic
Stream.ts	groupByKey	1	Stream	stable	grouping	2.0.0	false	readonly [K, Stream<A>]	E	R	handle	param	param	handle	param	neutral	neutral	false								14091	syntactic
Stream.ts	grouped	0	Stream	stable	grouping	2.0.0	true	Arr.NonEmptyReadonlyArray<A>	E	R	handle	param	param	handle	param	neutral	neutral	false								13786	syntactic
Stream.ts	grouped	1	Stream	stable	grouping	2.0.0	false	Arr.NonEmptyReadonlyArray<A>	E	R	handle	param	param	handle	param	neutral	neutral	false								13786	syntactic
Stream.ts	groupedWithin	0	Stream	stable	grouping	2.0.0	true	Array<A>	E	R	param	param	param	param	param	neutral	neutral	false								13869	syntactic
Stream.ts	groupedWithin	1	Stream	stable	grouping	2.0.0	false	Array<A>	E	R	param	param	param	param	param	neutral	neutral	false								13869	syntactic
Stream.ts	haltWhen	0	Stream	stable	interruption	2.0.0	true	A	E2 | E	R2 | R	param	param	param	param	union	adds	adds	false								16815	syntactic
Stream.ts	haltWhen	1	Stream	stable	interruption	2.0.0	false	A	E | E2	R | R2	param	param	param	param	union	adds	adds	false								16815	syntactic
Stream.ts	ignore	0	other	stable	error handling	4.0.0	false	[Arg] extends [Stream<infer A, infer _E, infer R>] ? Stream<A, never, R> : <A, E, R>(self: Stream<A, E, R>) => Stream<A, never, R>						other				false								9435	syntactic
Stream.ts	ignoreCause	0	other	stable	error handling	4.0.0	false	[Arg] extends [Stream<infer A, infer _E, infer R>] ? Stream<A, never, R> : <A, E, R>(self: Stream<A, E, R>) => Stream<A, never, R>						other				false								9484	syntactic
Stream.ts	interleave	0	Stream	stable	merging	2.0.0	true	A2 | A	E2 | E	R2 | R	param	param	param	param	union	adds	adds	false								16383	syntactic
Stream.ts	interleave	1	Stream	stable	merging	2.0.0	false	A | A2	E | E2	R | R2	param	param	param	param	union	adds	adds	false								16383	syntactic
Stream.ts	interleaveWith	0	Stream	stable	merging	2.0.0	true	A2 | A	E2 | E3 | E	R2 | R3 | R	param	param	param	param	union	adds	adds	false								16479	syntactic
Stream.ts	interleaveWith	1	Stream	stable	merging	2.0.0	false	A | A2	E | E2 | E3	R | R2 | R3	param	param	param	param	union	adds	adds	false								16479	syntactic
Stream.ts	interruptWhen	0	Stream	stable	interruption	2.0.0	true	A	E2 | E	R2 | R	param	param	param	param	union	adds	adds	false								16692	syntactic
Stream.ts	interruptWhen	1	Stream	stable	interruption	2.0.0	false	A	E | E2	R | R2	param	param	param	param	union	adds	adds	false								16692	syntactic
Stream.ts	intersperse	0	Stream	stable	sequencing	2.0.0	true	A2 | A	E	R	param	param	param	param	param	neutral	neutral	false								16204	syntactic
Stream.ts	intersperse	1	Stream	stable	sequencing	2.0.0	false	A | A2	E	R	param	param	param	param	param	neutral	neutral	false								16204	syntactic
Stream.ts	intersperseAffixes	0	Stream	stable	sequencing	2.0.0	true	A2 | A3 | A4 | A	E	R	param	param	param	param	param	neutral	neutral	false								16288	syntactic
Stream.ts	intersperseAffixes	1	Stream	stable	sequencing	2.0.0	false	A | A2 | A3 | A4	E	R	param	param	param	param	param	neutral	neutral	false								16288	syntactic
Stream.ts	isStream	0	other	stable	guards	4.0.0	false	boolean						other				false								277	checker
Stream.ts	iterate	0	Stream	stable	constructors	2.0.0	false	A	never	never	param	ty	ty	param	never			false								1540	checker
Stream.ts	let	0	Stream	stable	mapping	2.0.0	true	{ [K in N | keyof A]: K extends keyof A ? A[K] : B; }	E	R	handle	param	param	handle	param	neutral	neutral	false								18246	checker
Stream.ts	let	1	Stream	stable	mapping	2.0.0	false	{ [K in N | keyof A]: K extends keyof A ? A[K] : B; }	E	R	handle	param	param	handle	param	neutral	neutral	false								18246	checker
Stream.ts	limitBytes	0	Stream	stable	filtering	4.0.0	true	Uint8Array	E	R	handle	param	param	handle	param	neutral	neutral	false								10065	syntactic
Stream.ts	limitBytes	1	Stream	stable	filtering	4.0.0	false	Uint8Array	E	R	handle	param	param	handle	param	neutral	neutral	false								10065	syntactic
Stream.ts	make	0	Stream	stable	constructors	2.0.0	false	As[number]	never	never	handle	ty	ty	handle	never			false								750	checker
Stream.ts	map	0	Stream	stable	mapping	2.0.0	true	B	E	R	param	param	param	param	param	neutral	neutral	false								1685	syntactic
Stream.ts	map	1	Stream	stable	mapping	2.0.0	false	B	E	R	param	param	param	param	param	neutral	neutral	false								1685	syntactic
Stream.ts	mapAccum	0	Stream	stable	mapping	2.0.0	true	B	E	R	param	param	param	param	param	neutral	neutral	false								12399	syntactic
Stream.ts	mapAccum	1	Stream	stable	mapping	2.0.0	false	B	E	R	param	param	param	param	param	neutral	neutral	false								12399	syntactic
Stream.ts	mapAccumArray	0	Stream	stable	mapping	4.0.0	true	B	E	R	param	param	param	param	param	neutral	neutral	false								12553	syntactic
Stream.ts	mapAccumArray	1	Stream	stable	mapping	4.0.0	false	B	E	R	param	param	param	param	param	neutral	neutral	false								12553	syntactic
Stream.ts	mapAccumArrayEffect	0	Stream	stable	mapping	4.0.0	true	B	E | E2	R | R2	param	param	param	param	union	adds	adds	false								12892	syntactic
Stream.ts	mapAccumArrayEffect	1	Stream	stable	mapping	4.0.0	false	B	E | E2	R | R2	param	param	param	param	union	adds	adds	false								12892	syntactic
Stream.ts	mapAccumEffect	0	Stream	stable	mapping	2.0.0	true	B	E | E2	R | R2	param	param	param	param	union	adds	adds	false								12694	syntactic
Stream.ts	mapAccumEffect	1	Stream	stable	mapping	2.0.0	false	B	E | E2	R | R2	param	param	param	param	union	adds	adds	false								12694	syntactic
Stream.ts	mapArray	0	Stream	stable	mapping	4.0.0	true	B	E	R	param	param	param	param	param	neutral	neutral	false								1869	syntactic
Stream.ts	mapArray	1	Stream	stable	mapping	4.0.0	false	B	E	R	param	param	param	param	param	neutral	neutral	false								1869	syntactic
Stream.ts	mapArrayEffect	0	Stream	stable	mapping	4.0.0	true	B	E | E2	R | R2	param	param	param	param	union	adds	adds	false								2153	syntactic
Stream.ts	mapArrayEffect	1	Stream	stable	mapping	4.0.0	false	B	E | E2	R | R2	param	param	param	param	union	adds	adds	false								2153	syntactic
Stream.ts	mapBoth	0	Stream	stable	mapping	2.0.0	true	A2	E2	R	param	param	param	param	param	neutral	transforms	false								1761	syntactic
Stream.ts	mapBoth	1	Stream	stable	mapping	2.0.0	false	A2	E2	R	param	param	param	param	param	neutral	transforms	false								1761	syntactic
Stream.ts	mapEffect	0	Stream	stable	mapping	2.0.0	true	A2	E2 | E	R2 | R	param	param	param	param	union	adds	adds	false								1965	syntactic
Stream.ts	mapEffect	1	Stream	stable	mapping	2.0.0	false	A2	E | E2	R | R2	param	param	param	param	union	adds	adds	false								1965	syntactic
Stream.ts	mapError	0	Stream	stable	error handling	2.0.0	true	A	E2	R	param	param	param	param	param	neutral	transforms	false								8951	syntactic
Stream.ts	mapError	1	Stream	stable	error handling	2.0.0	false	A	E2	R	param	param	param	param	param	neutral	transforms	false								8951	syntactic
Stream.ts	merge	0	Stream	stable	merging	2.0.0	true	A | A2	E | E2	R | R2	param	param	param	param	union	adds	adds	false								3836	syntactic
Stream.ts	merge	1	Stream	stable	merging	2.0.0	false	A | A2	E | E2	R | R2	param	param	param	param	union	adds	adds	false								3836	syntactic
Stream.ts	mergeAll	0	other	stable	merging	2.0.0	false	<A, E, R>(streams: Iterable<Stream<A, E, R>>) => Stream<A, E, R>						other				false								4429	syntactic
Stream.ts	mergeAll	1	Stream	stable	merging	2.0.0	false	A	E	R	param	param	param	param	param			false								4429	syntactic
Stream.ts	mergeEffect	0	Stream	stable	merging	4.0.0	true	A	E2 | E	R2 | R	param	param	param	param	union	adds	adds	false								3950	syntactic
Stream.ts	mergeEffect	1	Stream	stable	merging	4.0.0	false	A	E | E2	R | R2	param	param	param	param	union	adds	adds	false								3950	syntactic
Stream.ts	mergeLeft	0	other	stable	merging	2.0.0	false	<AL, EL, RL>(left: Stream<AL, EL, RL>) => Stream<AL, ER | EL, RR | RL>						other				false								4196	syntactic
Stream.ts	mergeLeft	1	Stream	stable	merging	2.0.0	false	AL	EL | ER	RL | RR	param	param	param	param	union			false								4196	syntactic
Stream.ts	mergeResult	0	Stream	stable	merging	4.0.0	true	Result.Result<A, A2>	E2 | E	R2 | R	param	param	param	param	union	adds	adds	false								4071	syntactic
Stream.ts	mergeResult	1	Stream	stable	merging	4.0.0	false	Result.Result<A, A2>	E | E2	R | R2	param	param	param	param	union	adds	adds	false								4071	syntactic
Stream.ts	mergeRight	0	other	stable	merging	2.0.0	false	<AL, EL, RL>(left: Stream<AL, EL, RL>) => Stream<AR, ER | EL, RR | RL>						other				false								4306	syntactic
Stream.ts	mergeRight	1	Stream	stable	merging	2.0.0	false	AR	EL | ER	RL | RR	param	param	param	param	union			false								4306	syntactic
Stream.ts	mkArrayBuffer	0	Effect	stable	destructors	4.0.0	false	ArrayBuffer	E	R	handle	param	param	handle	param	neutral	neutral	false								19281	checker
Stream.ts	mkString	0	Effect	stable	destructors	2.0.0	false	string	E	R	ty	param	param	param	param	neutral	neutral	false								19247	checker
Stream.ts	mkUint8Array	0	Effect	stable	destructors	4.0.0	false	Uint8Array<ArrayBufferLike>	E	R	handle	param	param	handle	param	neutral	neutral	false								19309	checker
Stream.ts	never	0	Stream	stable	constructors	2.0.0	false	never	never	never	ty	ty	ty	ty	never			false								1609	syntactic
Stream.ts	onEnd	0	Stream	stable	sequencing	3.6.0	true	A	E | EX	R | RX	param	param	param	param	union	adds	adds	false								17277	syntactic
Stream.ts	onEnd	1	Stream	stable	sequencing	3.6.0	false	A	E | EX	R | RX	param	param	param	param	union	adds	adds	false								17277	syntactic
Stream.ts	onError	0	Stream	stable	error handling	2.0.0	true	A	E	R2 | R	param	param	param	param	union	adds	neutral	false								17025	syntactic
Stream.ts	onError	1	Stream	stable	error handling	2.0.0	false	A	E	R | R2	param	param	param	param	union	adds	neutral	false								17025	syntactic
Stream.ts	onExit	0	Stream	stable	resource management	4.0.0	true	A	E	R | R2	param	param	param	param	union	adds	neutral	false								16930	syntactic
Stream.ts	onExit	1	Stream	stable	resource management	4.0.0	false	A	E	R | R2	param	param	param	param	union	adds	neutral	false								16930	syntactic
Stream.ts	onFirst	0	Stream	stable	sequencing	4.0.0	true	A	E | EX	R | RX	param	param	param	param	union	adds	adds	false								17200	syntactic
Stream.ts	onFirst	1	Stream	stable	sequencing	4.0.0	false	A	E | EX	R | RX	param	param	param	param	union	adds	adds	false								17200	syntactic
Stream.ts	onStart	0	Stream	stable	sequencing	3.6.0	true	A	E | EX	R | RX	param	param	param	param	union	adds	adds	false								17121	syntactic
