== deep_clauses: one entry per `Effect4/Deep/Clauses.lean` theorem, evaluated on the avatar
  clause	Effect4.Deep.Witnesses.w3_all_failures_retain_order	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_empty_is_a_frontier	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_empty_until_interrupted	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_failure_allows_next_launch	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_host_interrupt_cancels_entrants	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_immediate_success_stops_launch	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_settle_interrupts_the_parked_loser	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.drive_launch_done	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.drive_launch_exhausted	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.drive_launch_runs	HOLDS on this run
  clause	Effect4.Deep.fireObserver_raceCallback_late	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.fireObserver_raceCallback_pending	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.fireObserver_raceCallback_settles	HOLDS on this run
  clause	Effect4.Deep.launchEntrant_eq	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.resumePrim_continueWith	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.settleRace_eq	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.withFiber_cancelRace	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.withFiber_cancelRace_unknown	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.withFiber_raceAll	HOLDS on this run
  sweep	20 step clauses over every event	all hold
witness	w3_empty_until_interrupted	Witnesses.lean:389	rows	fork.race-all
  statement	HOLDS
  clause	Effect4.Deep.Witnesses.w3_all_failures_retain_order	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_empty_is_a_frontier	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_empty_until_interrupted	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_failure_allows_next_launch	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_host_interrupt_cancels_entrants	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_immediate_success_stops_launch	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_settle_interrupts_the_parked_loser	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.drive_launch_done	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.drive_launch_exhausted	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.drive_launch_runs	HOLDS on this run
  clause	Effect4.Deep.fireObserver_raceCallback_late	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.fireObserver_raceCallback_pending	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.fireObserver_raceCallback_settles	HOLDS on this run
  clause	Effect4.Deep.launchEntrant_eq	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.resumePrim_continueWith	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.settleRace_eq	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.withFiber_cancelRace	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.withFiber_cancelRace_unknown	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.withFiber_raceAll	HOLDS on this run
  sweep	20 step clauses over every event	all hold
witness	w3_immediate_success_stops_launch	Witnesses.lean:397	rows	fork.race-all
  statement	HOLDS
  clause	Effect4.Deep.Witnesses.w3_all_failures_retain_order	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_empty_is_a_frontier	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_empty_until_interrupted	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_failure_allows_next_launch	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_host_interrupt_cancels_entrants	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_immediate_success_stops_launch	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_settle_interrupts_the_parked_loser	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.drive_launch_done	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.drive_launch_exhausted	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.drive_launch_runs	HOLDS on this run
  clause	Effect4.Deep.fireObserver_raceCallback_late	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.fireObserver_raceCallback_pending	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.fireObserver_raceCallback_settles	HOLDS on this run
  clause	Effect4.Deep.launchEntrant_eq	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.resumePrim_continueWith	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.settleRace_eq	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.withFiber_cancelRace	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.withFiber_cancelRace_unknown	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.withFiber_raceAll	HOLDS on this run
  sweep	20 step clauses over every event	all hold
witness	w3_failure_allows_next_launch	Witnesses.lean:408	rows	fork.race-all
  statement	HOLDS
  clause	Effect4.Deep.Witnesses.w3_all_failures_retain_order	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_empty_is_a_frontier	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_empty_until_interrupted	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_failure_allows_next_launch	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_host_interrupt_cancels_entrants	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_immediate_success_stops_launch	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.Witnesses.w3_settle_interrupts_the_parked_loser	not transferred (not a `Clauses.lean` theorem)
  clause	Effect4.Deep.drive_launch_done	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.drive_launch_exhausted	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.drive_launch_runs	HOLDS on this run
  clause	Effect4.Deep.fireObserver_raceCallback_late	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.fireObserver_raceCallback_pending	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.fireObserver_raceCallback_settles	HOLDS on this run
  clause	Effect4.Deep.launchEntrant_eq	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.resumePrim_continueWith	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.settleRace_eq	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.withFiber_cancelRace	HOLDS (pure, evaluated once above)
  clause	Effect4.Deep.withFiber_cancelRace_unknown	HOLDS (pure, evaluated once above)
